time,ax,ay,az,atotal
4.646,0.04,-0.03,0.07,0.09
4.656,0.06,-0.02,0.07,0.09
4.666,0.04,-0.01,0.07,0.09
4.676,-0.01,0.01,0.07,0.07
4.686,-0.03,0.02,0.09,0.10
4.696,-0.02,-0.02,0.08,0.08
4.706,0.02,-0.03,0.07,0.07
4.716,0.07,-0.03,0.08,0.11
4.726,0.05,-0.01,0.08,0.10
4.736,-0.02,-0.00,0.08,0.08
4.746,-0.02,-0.01,0.09,0.09
4.756,0.01,-0.05,0.09,0.10
4.766,0.02,-0.03,0.09,0.10
4.776,0.03,-0.01,0.09,0.09
4.786,0.02,0.00,0.08,0.08
4.796,0.01,-0.01,0.07,0.08
4.806,-0.01,0.00,0.05,0.05
4.815,-0.01,-0.01,0.08,0.08
4.826,0.02,-0.00,0.07,0.07
4.836,0.02,0.01,0.07,0.07
4.845,0.02,-0.00,0.08,0.08
4.855,0.03,-0.04,0.08,0.09
4.865,0.04,-0.04,0.09,0.11
4.875,0.02,-0.01,0.06,0.07
4.885,0.03,-0.00,0.09,0.10
4.895,0.02,0.01,0.11,0.11
4.905,0.01,0.01,0.06,0.06
4.915,0.00,-0.02,0.08,0.09
4.925,0.01,-0.04,0.07,0.08
4.935,0.01,-0.05,0.07,0.09
4.945,-0.01,-0.02,0.05,0.06
4.955,-0.00,-0.01,0.08,0.09
4.965,0.00,-0.02,0.04,0.05
4.975,0.02,-0.02,0.08,0.08
4.985,0.02,-0.02,0.07,0.08
4.995,0.01,-0.02,0.09,0.10
5.005,0.01,-0.01,0.04,0.04
5.015,0.02,-0.01,0.09,0.10
5.025,0.04,-0.01,0.12,0.13
5.035,0.03,-0.00,0.03,0.05
5.044,0.02,0.01,0.04,0.05
5.054,0.01,-0.02,0.15,0.15
5.064,-0.01,-0.02,0.05,0.05
5.074,-0.03,-0.00,0.07,0.08
5.084,-0.02,-0.00,0.08,0.08
5.094,0.02,-0.02,0.06,0.07
5.104,0.04,-0.01,0.05,0.06
5.114,0.04,-0.02,0.05,0.07
5.124,0.02,-0.02,0.11,0.11
5.134,0.01,-0.03,0.09,0.09
5.144,-0.00,-0.01,0.08,0.08
5.154,0.02,-0.01,0.11,0.11
5.164,0.02,-0.01,0.10,0.10
5.174,0.02,-0.01,0.06,0.06
5.184,0.02,-0.01,0.09,0.09
5.194,0.02,-0.00,0.09,0.09
5.204,-0.00,-0.00,0.06,0.06
5.214,-0.01,-0.01,0.07,0.07
5.224,-0.00,-0.03,0.09,0.10
5.234,-0.02,-0.03,0.07,0.08
5.243,-0.04,0.01,0.11,0.12
5.253,-0.05,0.05,0.09,0.12
5.263,0.04,0.01,0.04,0.06
5.273,0.16,-0.07,0.01,0.18
5.283,0.12,-0.06,0.06,0.15
5.293,-0.03,-0.01,0.10,0.11
5.303,-0.11,0.01,0.13,0.17
5.313,-0.03,-0.02,0.10,0.10
5.323,0.09,-0.03,0.07,0.12
5.333,0.11,-0.01,0.07,0.13
5.343,0.02,0.03,0.05,0.06
5.353,-0.03,0.02,0.05,0.06
5.363,0.02,-0.04,0.05,0.06
5.373,0.05,-0.07,0.04,0.09
5.383,0.01,-0.03,0.09,0.10
5.393,-0.05,0.02,0.13,0.14
5.403,-0.06,0.05,0.13,0.15
5.413,0.03,-0.01,0.10,0.10
5.422,0.10,-0.08,0.06,0.14
5.432,0.06,-0.11,0.05,0.14
5.442,-0.07,-0.06,0.06,0.11
5.452,-0.12,-0.02,0.08,0.15
5.462,-0.06,-0.02,0.06,0.09
5.472,0.03,-0.02,0.05,0.06
5.482,0.08,-0.01,0.04,0.09
5.492,0.05,0.04,0.07,0.09
5.502,0.00,0.04,0.08,0.08
5.512,-0.01,0.01,0.09,0.09
5.522,0.07,-0.01,0.08,0.10
5.532,0.11,-0.01,0.10,0.15
5.542,0.11,0.01,0.08,0.14
5.552,0.05,0.02,0.12,0.13
5.562,0.00,0.00,0.09,0.09
5.572,-0.02,-0.05,0.10,0.11
5.582,-0.06,-0.04,0.11,0.13
5.592,-0.08,0.01,0.09,0.12
5.602,-0.01,0.03,0.04,0.05
5.612,0.04,-0.01,0.01,0.05
5.621,0.08,-0.08,0.00,0.12
5.632,0.09,-0.10,0.04,0.14
5.641,-0.02,-0.07,0.06,0.10
5.651,-0.11,-0.00,0.13,0.17
5.661,-0.10,0.02,0.15,0.18
5.671,-0.02,-0.01,0.12,0.12
5.681,0.04,-0.02,0.09,0.10
5.691,0.05,-0.04,0.01,0.07
5.701,0.03,-0.04,0.11,0.12
5.711,-0.02,-0.00,0.00,0.02
5.721,-0.02,0.01,0.07,0.08
5.731,-0.01,0.02,0.06,0.07
5.741,0.04,0.01,0.09,0.10
5.751,0.04,-0.00,0.10,0.11
5.761,0.02,-0.00,0.09,0.09
5.771,0.03,-0.01,0.09,0.10
5.781,0.05,-0.01,0.09,0.10
5.791,0.04,-0.03,0.08,0.10
5.801,0.01,-0.02,0.11,0.11
5.811,-0.01,-0.02,0.09,0.09
5.820,0.00,-0.04,0.07,0.08
5.830,0.02,-0.04,0.06,0.07
5.841,0.03,-0.03,0.06,0.08
