time,ax,ay,az,atotal
5.411,0.00,-0.05,0.26,0.26
5.421,0.01,-0.01,0.22,0.23
5.431,0.03,0.03,0.18,0.19
5.441,0.01,0.06,0.09,0.11
5.451,-0.01,0.04,0.00,0.04
5.461,-0.02,0.06,-0.05,0.08
5.471,0.04,0.10,-0.05,0.12
5.481,0.03,0.14,-0.07,0.16
5.491,-0.02,0.12,-0.05,0.13
5.501,-0.04,0.06,-0.03,0.08
5.511,-0.08,0.04,-0.04,0.10
5.520,-0.06,0.03,0.00,0.07
5.530,-0.02,-0.01,0.07,0.07
5.540,0.02,-0.03,0.06,0.07
5.550,0.03,-0.04,-0.03,0.05
5.560,-0.02,-0.01,-0.15,0.15
5.570,-0.01,0.01,-0.19,0.19
5.580,0.05,0.04,-0.13,0.14
5.590,0.06,0.05,-0.06,0.10
5.600,0.02,0.04,-0.04,0.06
5.610,-0.03,0.03,-0.05,0.06
5.620,-0.03,0.01,-0.02,0.04
5.630,-0.02,0.03,0.10,0.11
5.640,-0.03,0.03,0.22,0.22
5.650,0.04,0.00,0.24,0.25
5.660,0.13,-0.03,0.19,0.23
5.670,0.11,-0.02,0.14,0.18
5.680,0.03,0.02,0.12,0.12
5.690,-0.02,0.06,0.11,0.12
5.700,-0.02,0.06,0.15,0.16
5.710,-0.04,0.02,0.19,0.20
5.719,-0.07,-0.02,0.24,0.25
5.729,-0.08,-0.01,0.24,0.26
5.739,-0.10,-0.01,0.24,0.27
5.749,-0.08,-0.03,0.20,0.22
5.759,-0.08,0.00,0.10,0.13
5.769,-0.13,0.06,0.12,0.19
5.779,-0.15,0.05,0.12,0.20
5.789,-0.14,0.04,0.10,0.18
5.799,-0.08,0.00,0.04,0.09
5.809,-0.03,0.01,-0.03,0.04
5.819,0.00,0.06,-0.11,0.12
5.829,0.01,0.12,-0.06,0.14
5.839,0.05,0.12,0.01,0.13
5.849,0.03,0.08,0.08,0.12
5.859,-0.03,0.02,0.10,0.11
5.869,-0.10,-0.03,0.07,0.12
5.878,-0.15,-0.02,0.11,0.19
5.889,-0.18,-0.02,0.11,0.21
5.899,-0.16,0.01,0.06,0.17
5.908,-0.11,0.01,-0.02,0.11
5.918,-0.06,0.01,-0.09,0.11
5.928,-0.00,0.03,-0.11,0.11
5.938,0.08,0.05,-0.09,0.13
5.948,0.09,0.06,-0.10,0.14
5.958,0.03,0.08,-0.10,0.14
5.968,0.05,0.10,-0.07,0.13
5.978,0.07,0.08,0.02,0.11
5.988,0.08,0.03,0.08,0.12
5.998,0.06,0.01,0.05,0.08
6.008,0.02,0.05,0.04,0.06
6.018,0.02,0.06,0.12,0.13
6.028,0.01,0.05,0.16,0.17
6.038,-0.05,-0.00,0.15,0.16
6.048,-0.09,-0.03,0.14,0.17
6.058,-0.11,-0.05,0.14,0.18
6.068,-0.14,-0.04,0.18,0.23
6.077,-0.13,-0.02,0.17,0.22
6.087,-0.09,-0.00,0.17,0.19
6.097,-0.06,0.02,0.20,0.21
6.107,0.01,0.04,0.21,0.21
6.117,0.02,0.04,0.18,0.19
6.127,-0.04,0.02,0.13,0.14
6.137,-0.05,0.02,0.12,0.13
6.147,-0.05,0.04,0.13,0.14
6.157,-0.03,0.06,0.14,0.15
6.167,-0.00,0.05,0.12,0.13
6.177,0.00,0.02,0.18,0.18
6.187,-0.03,-0.01,0.17,0.18
6.197,-0.08,-0.03,0.16,0.18
6.207,-0.09,-0.02,0.19,0.21
6.217,-0.11,-0.02,0.16,0.19
6.227,-0.11,-0.04,0.05,0.13
6.237,-0.07,-0.03,-0.04,0.09
6.247,-0.02,-0.02,-0.10,0.10
6.257,-0.01,0.03,-0.11,0.11
6.267,-0.05,0.04,-0.08,0.10
6.276,-0.05,0.04,0.00,0.06
6.286,0.06,0.03,0.09,0.11
6.296,0.14,0.01,0.21,0.25
6.306,0.15,0.00,0.27,0.31
6.316,0.06,-0.02,0.28,0.29
6.326,-0.02,-0.03,0.27,0.27
6.336,-0.06,-0.06,0.22,0.24
6.346,-0.05,-0.04,0.17,0.18
6.356,-0.05,-0.01,0.10,0.11
6.366,-0.02,0.01,0.09,0.09
6.376,0.00,0.02,0.05,0.06
6.386,-0.01,-0.00,0.05,0.06
6.396,0.01,-0.01,0.08,0.09
6.406,0.00,0.01,0.13,0.13
6.416,0.02,0.02,0.14,0.15
6.426,0.04,0.01,0.15,0.15
6.435,0.04,-0.00,0.15,0.15
6.446,0.04,-0.01,0.11,0.12
6.455,0.04,0.00,0.14,0.14
6.465,0.03,0.03,0.11,0.12
6.475,0.04,0.04,0.07,0.09
6.485,0.04,0.07,0.03,0.08
6.495,0.02,0.06,-0.02,0.07
6.505,0.01,0.06,-0.02,0.07
6.515,0.02,0.07,0.02,0.08
6.525,0.08,0.05,0.04,0.10
6.535,0.07,0.02,0.03,0.08
6.545,0.05,-0.00,0.04,0.07
