time,ax,ay,az,atotal
5.702,-0.14,0.04,0.04,0.15
5.712,-0.11,0.01,0.07,0.13
5.721,-0.04,-0.01,0.11,0.12
5.732,-0.04,-0.02,0.14,0.14
5.741,-0.05,-0.00,0.13,0.14
5.751,-0.05,-0.02,0.07,0.09
5.761,-0.02,-0.01,-0.01,0.02
5.771,-0.02,0.02,-0.07,0.08
5.781,-0.12,0.05,-0.11,0.17
5.791,-0.17,0.06,-0.09,0.20
5.801,-0.14,0.05,-0.09,0.18
5.811,-0.11,0.01,-0.04,0.12
5.821,-0.07,-0.02,0.03,0.08
5.831,-0.03,-0.03,0.12,0.13
5.841,0.01,-0.03,0.14,0.15
5.851,0.03,-0.01,0.18,0.18
5.861,0.03,-0.00,0.15,0.15
5.871,-0.00,0.02,0.07,0.07
5.881,-0.03,0.02,0.01,0.04
5.891,-0.03,0.02,-0.03,0.05
5.901,-0.03,0.04,-0.06,0.07
5.910,-0.03,0.01,-0.02,0.04
5.920,-0.01,0.02,0.01,0.03
5.930,0.04,0.05,-0.01,0.07
5.940,0.07,0.03,0.03,0.08
5.950,0.06,0.01,0.14,0.16
5.960,0.05,0.03,0.13,0.14
5.970,0.05,0.05,0.16,0.17
5.980,-0.02,0.03,0.20,0.20
5.990,-0.05,0.02,0.14,0.15
6.000,-0.05,-0.00,0.10,0.11
6.010,-0.02,-0.03,0.07,0.08
6.020,0.02,-0.03,0.08,0.09
6.030,0.07,-0.02,0.05,0.09
6.040,0.11,-0.02,0.04,0.11
6.050,0.11,-0.01,0.05,0.12
6.060,0.11,0.01,0.08,0.14
6.070,0.09,0.01,0.13,0.15
6.080,0.09,0.01,0.09,0.13
6.090,0.12,0.02,0.10,0.16
6.100,0.11,-0.01,0.14,0.18
6.109,0.08,-0.00,0.16,0.18
6.119,0.03,0.01,0.15,0.16
6.129,0.05,0.01,0.14,0.15
6.139,0.07,0.03,0.08,0.11
6.149,0.06,0.05,-0.01,0.08
6.159,0.01,0.02,-0.02,0.03
6.169,0.02,0.00,-0.00,0.02
6.179,0.05,0.03,0.03,0.06
6.189,0.02,0.06,0.07,0.10
6.199,0.02,0.07,0.10,0.12
6.209,0.05,0.08,0.09,0.13
6.219,0.04,0.06,0.04,0.09
6.229,0.07,0.05,0.00,0.08
6.239,0.11,0.01,0.08,0.14
6.249,0.14,0.01,0.17,0.22
6.259,0.13,0.00,0.16,0.21
6.269,0.10,0.02,0.13,0.16
6.279,0.09,0.00,0.12,0.15
6.289,0.09,0.01,0.11,0.14
6.299,0.04,0.02,0.05,0.07
6.308,-0.02,0.03,0.03,0.04
6.318,-0.04,0.04,0.00,0.06
6.328,0.00,0.03,0.02,0.04
6.339,0.02,0.00,0.05,0.06
6.348,0.06,-0.03,0.11,0.13
6.358,0.10,-0.04,0.15,0.18
6.368,0.09,-0.02,0.17,0.19
6.378,0.05,0.00,0.21,0.21
6.388,-0.02,0.03,0.18,0.18
6.398,-0.03,0.01,0.03,0.04
6.408,-0.03,-0.00,-0.05,0.05
6.418,-0.01,0.02,-0.06,0.07
6.428,-0.00,0.03,-0.07,0.07
6.438,0.01,0.04,-0.02,0.04
6.448,0.05,0.02,0.05,0.07
6.458,0.05,-0.02,0.12,0.13
6.468,0.01,-0.05,0.15,0.16
6.478,-0.02,-0.06,0.13,0.14
6.488,-0.05,-0.01,0.06,0.08
6.498,-0.09,0.05,0.01,0.10
6.508,-0.06,0.09,-0.02,0.11
6.518,-0.05,0.08,-0.02,0.10
6.527,-0.03,0.05,-0.01,0.06
6.537,-0.03,0.06,-0.06,0.09
6.547,-0.04,0.05,-0.02,0.07
6.557,-0.06,0.05,0.02,0.08
6.567,-0.07,0.03,0.07,0.10
