time,ax,ay,az,atotal
4.587,-0.03,-0.19,0.17,0.26
4.597,-0.09,-0.13,0.25,0.29
4.607,-0.12,-0.07,0.23,0.26
4.617,-0.12,-0.04,0.10,0.16
4.627,-0.09,-0.01,-0.04,0.10
4.637,-0.03,0.02,-0.10,0.11
4.647,0.02,0.08,-0.06,0.10
4.656,0.09,0.12,-0.02,0.15
4.667,0.13,0.14,0.01,0.19
4.676,0.16,0.12,0.07,0.21
4.686,0.16,0.04,0.08,0.19
4.696,0.10,0.01,0.13,0.17
4.706,-0.01,0.00,0.13,0.13
4.716,-0.06,0.01,0.09,0.11
4.726,-0.06,0.01,0.07,0.09
4.736,-0.04,0.02,0.06,0.07
4.746,0.02,-0.00,0.05,0.05
4.756,0.11,-0.04,0.02,0.12
4.766,0.10,-0.07,0.02,0.13
4.776,0.04,-0.07,0.02,0.08
4.786,0.00,-0.04,0.02,0.04
4.796,0.01,0.00,0.03,0.03
4.806,0.01,0.03,0.10,0.11
4.816,-0.02,0.01,0.15,0.15
4.826,0.03,-0.03,0.15,0.16
4.836,0.12,-0.06,0.12,0.18
4.846,0.12,-0.09,0.12,0.19
4.856,0.06,-0.05,0.09,0.12
4.866,0.01,0.03,0.02,0.04
4.875,-0.02,0.09,-0.00,0.09
4.885,-0.01,0.12,-0.02,0.12
4.895,0.05,0.11,-0.01,0.12
4.905,0.10,0.08,0.03,0.13
4.915,0.11,0.03,0.07,0.13
4.925,0.02,0.01,0.07,0.07
4.935,-0.01,0.03,0.02,0.04
4.945,0.04,0.01,-0.03,0.05
4.955,0.10,-0.03,0.00,0.11
4.965,0.12,-0.08,0.08,0.17
4.975,0.11,-0.08,0.12,0.18
4.985,0.07,-0.04,0.09,0.12
4.995,0.06,0.01,0.09,0.11
5.005,0.11,0.03,0.12,0.16
5.015,0.15,0.01,0.13,0.19
5.025,0.17,-0.04,0.12,0.21
5.035,0.16,-0.03,0.08,0.18
5.045,0.14,0.01,0.05,0.15
5.055,0.10,0.00,0.06,0.12
5.064,0.04,-0.00,0.06,0.08
5.074,-0.01,-0.01,0.02,0.03
5.084,-0.05,-0.01,0.09,0.10
5.094,0.02,-0.03,0.13,0.13
5.104,0.16,-0.08,0.13,0.22
5.114,0.26,-0.12,0.14,0.32
5.124,0.24,-0.10,0.14,0.30
5.134,0.10,-0.03,0.08,0.13
5.144,-0.05,0.07,0.00,0.09
5.154,-0.12,0.09,-0.05,0.16
5.164,-0.12,0.03,-0.05,0.13
5.174,-0.09,-0.03,-0.05,0.11
5.184,-0.05,-0.05,0.01,0.08
5.194,-0.00,-0.01,0.19,0.19
5.204,0.01,0.00,0.32,0.32
5.214,0.03,-0.05,0.27,0.28
5.224,0.04,-0.09,0.18,0.20
5.234,0.01,-0.10,0.08,0.12
5.244,-0.07,-0.04,0.05,0.09
5.254,-0.10,0.00,-0.00,0.10
5.264,-0.10,-0.01,-0.01,0.10
5.273,-0.07,-0.02,-0.00,0.07
