time,ax,ay,az,atotal
5.213,-0.06,0.05,0.10,0.13
5.224,0.12,0.03,0.07,0.14
5.233,0.16,0.01,0.09,0.19
5.243,0.12,0.05,0.14,0.20
5.253,0.10,0.05,0.10,0.15
5.263,0.06,0.11,0.02,0.13
5.273,-0.02,0.09,-0.01,0.09
5.283,-0.12,-0.05,0.17,0.21
5.293,-0.13,-0.04,0.09,0.17
5.303,-0.09,0.02,0.04,0.10
5.313,-0.01,0.11,0.07,0.14
5.323,-0.00,0.16,0.08,0.18
5.333,0.12,0.05,0.07,0.15
5.343,0.19,0.01,0.12,0.22
5.353,0.08,0.01,0.08,0.12
5.363,-0.06,0.04,0.10,0.13
5.373,-0.08,0.08,0.09,0.15
5.383,-0.02,0.06,0.06,0.09
5.392,0.01,0.09,0.08,0.12
5.403,-0.02,0.13,0.09,0.16
5.412,0.03,-0.01,0.13,0.13
5.422,0.10,0.01,0.06,0.12
5.432,0.03,0.06,0.12,0.14
5.442,-0.02,0.08,0.14,0.16
5.452,-0.02,0.09,0.13,0.16
5.462,-0.03,0.10,0.07,0.13
5.472,-0.03,0.12,0.06,0.14
5.482,0.02,0.04,0.04,0.06
5.492,0.08,-0.06,0.16,0.19
5.502,0.07,0.02,0.05,0.09
5.512,-0.00,0.03,0.08,0.09
5.522,-0.02,0.04,0.09,0.11
5.532,0.09,0.06,0.01,0.11
5.542,0.14,0.13,0.07,0.21
5.552,0.15,0.07,0.07,0.18
5.562,0.15,0.03,0.15,0.22
5.572,0.10,0.04,0.03,0.11
5.582,-0.02,0.05,0.11,0.12
5.592,-0.08,0.04,0.13,0.16
5.602,-0.07,0.01,0.05,0.09
5.611,-0.03,0.03,0.01,0.04
5.622,-0.05,0.07,0.07,0.11
5.631,-0.07,0.08,0.11,0.16
5.641,-0.04,0.05,0.07,0.09
5.651,0.07,0.04,0.06,0.10
5.661,0.15,0.03,0.08,0.17
5.671,0.15,0.00,0.11,0.18
5.681,0.09,0.06,0.07,0.13
5.691,-0.00,0.12,0.06,0.13
5.701,-0.08,0.09,0.07,0.13
5.711,-0.15,-0.01,0.09,0.18
5.721,-0.12,0.03,0.08,0.15
5.731,-0.05,0.11,0.07,0.14
5.741,0.02,0.09,0.12,0.15
5.751,0.11,0.04,0.11,0.15
5.761,0.12,0.08,0.13,0.19
5.771,0.07,0.13,0.07,0.16
5.781,-0.02,0.11,0.09,0.14
5.790,-0.09,0.02,0.10,0.14
5.801,-0.10,-0.03,0.07,0.12
5.810,-0.05,-0.02,0.07,0.09
5.820,0.02,0.03,0.07,0.08
5.830,0.05,0.04,0.12,0.14
5.840,0.11,0.09,0.08,0.17
5.850,0.07,0.17,0.04,0.19
5.860,-0.00,0.10,0.11,0.15
5.870,-0.00,-0.00,0.09,0.09
5.880,-0.02,0.02,0.10,0.11
5.890,-0.01,0.07,0.10,0.12
5.900,0.01,0.07,0.05,0.09
5.910,0.01,0.04,0.08,0.09
5.920,0.10,0.01,0.08,0.13
5.930,0.13,0.03,0.08,0.15
5.940,0.08,0.07,0.09,0.14
5.950,0.04,0.11,0.11,0.15
5.960,0.03,0.12,0.13,0.18
5.970,-0.03,0.08,0.01,0.08
5.980,-0.11,0.02,0.10,0.15
5.989,-0.11,0.00,0.11,0.15
6.000,0.01,0.05,0.09,0.10
6.009,0.07,0.02,0.04,0.08
6.020,0.07,0.02,0.05,0.09
6.029,0.12,0.04,0.17,0.21
6.039,0.16,0.14,0.06,0.22
6.049,0.06,0.17,0.07,0.19
6.059,-0.02,0.08,0.13,0.15
6.069,0.06,0.03,0.08,0.11
6.079,0.10,0.05,0.05,0.12
6.089,0.10,0.04,0.06,0.12
6.099,0.01,-0.01,0.14,0.14
6.109,-0.03,0.00,0.02,0.04
6.119,-0.06,0.09,0.09,0.14
6.129,-0.09,0.12,0.07,0.17
6.139,-0.10,0.05,0.10,0.15
6.149,-0.09,0.00,0.09,0.12
6.159,-0.02,-0.01,0.08,0.08
6.169,0.09,0.01,0.05,0.10
6.179,0.09,0.05,0.13,0.16
6.188,0.11,0.08,0.08,0.16
6.198,0.11,0.10,0.06,0.16
6.208,0.03,0.08,0.09,0.13
6.218,-0.07,0.05,0.09,0.12
6.228,-0.04,0.05,0.07,0.10
6.238,-0.02,0.07,0.07,0.10
6.248,-0.03,0.06,0.11,0.13
6.258,-0.01,0.04,0.05,0.06
6.268,0.09,-0.00,0.11,0.15
6.278,0.15,0.02,0.10,0.18
6.288,0.09,0.08,0.04,0.13
6.298,-0.03,0.11,0.11,0.16
6.308,-0.02,0.07,0.08,0.11
6.318,-0.03,0.05,0.08,0.10
6.328,-0.09,0.04,0.10,0.14
6.338,-0.05,0.05,0.11,0.13
6.348,0.07,0.04,0.08,0.12
6.358,0.07,0.05,0.02,0.09
6.367,0.07,0.11,0.09,0.16
6.378,0.03,0.09,0.11,0.15
6.388,0.02,0.05,0.07,0.08
6.397,-0.03,0.03,0.07,0.08
6.407,-0.06,0.01,0.09,0.11
6.417,-0.04,0.04,0.12,0.13
6.427,0.05,0.07,0.07,0.11
6.437,0.09,0.05,0.04,0.11
6.447,0.06,0.02,0.12,0.14
6.457,0.03,0.05,0.11,0.13
6.467,0.04,0.09,0.03,0.10
6.477,-0.05,0.10,0.07,0.13
6.487,-0.10,0.05,0.15,0.19
6.497,-0.12,0.03,0.05,0.13
6.507,-0.06,0.03,0.04,0.07
6.517,-0.01,0.04,0.10,0.11
