time,ax,ay,az,atotal
4.377,-0.10,0.02,-0.01,0.10
4.387,-0.17,0.03,-0.08,0.19
4.397,-0.23,0.05,-0.06,0.25
4.407,-0.23,0.09,-0.04,0.25
4.417,-0.19,0.09,0.03,0.21
4.427,-0.13,0.05,0.06,0.15
4.437,-0.03,0.06,0.02,0.07
4.447,0.05,0.04,0.01,0.06
4.457,0.05,-0.00,0.01,0.05
4.467,0.01,-0.04,-0.02,0.05
4.477,-0.01,-0.04,-0.06,0.07
4.487,-0.01,0.03,-0.05,0.06
4.497,-0.01,0.09,-0.02,0.10
4.507,-0.00,0.05,-0.02,0.05
4.517,-0.07,-0.03,-0.03,0.08
4.527,-0.10,-0.07,-0.01,0.12
4.537,-0.11,-0.05,0.04,0.13
4.547,-0.08,0.02,0.06,0.10
4.556,-0.04,0.07,0.09,0.12
4.566,-0.01,0.08,0.14,0.16
4.576,0.04,0.11,0.18,0.21
4.586,0.10,0.10,0.20,0.25
4.596,0.09,0.04,0.19,0.22
4.606,0.07,0.03,0.17,0.19
4.616,0.01,0.04,0.04,0.05
4.626,-0.09,0.04,0.00,0.10
4.636,-0.14,0.02,0.03,0.15
4.646,-0.11,-0.01,0.08,0.13
4.657,-0.03,0.03,0.09,0.11
4.666,0.05,0.07,0.06,0.10
4.676,0.03,0.01,0.07,0.08
4.686,0.04,0.02,0.13,0.13
4.696,0.08,0.12,0.12,0.19
4.706,0.08,0.18,0.16,0.25
4.716,-0.01,0.13,0.22,0.25
4.726,-0.07,0.05,0.24,0.26
4.735,-0.12,0.02,0.20,0.24
4.746,-0.13,0.05,0.13,0.19
4.755,-0.07,0.07,0.13,0.17
4.765,0.00,0.07,0.18,0.20
4.775,0.07,0.10,0.22,0.26
4.785,0.11,0.14,0.21,0.27
4.795,0.16,0.14,0.18,0.27
4.805,0.19,0.09,0.15,0.26
4.815,0.23,0.05,0.18,0.29
4.825,0.19,0.10,0.09,0.24
4.835,0.04,0.08,0.05,0.10
4.845,-0.12,0.02,0.04,0.12
4.855,-0.15,-0.04,0.06,0.17
4.865,-0.09,-0.00,0.03,0.10
4.875,-0.01,0.02,-0.03,0.03
4.885,0.01,0.04,0.00,0.04
4.895,-0.00,0.10,0.01,0.10
4.905,-0.01,0.06,-0.00,0.06
4.914,-0.01,-0.01,0.06,0.06
4.925,-0.01,0.01,-0.06,0.06
4.934,-0.04,0.03,-0.11,0.12
4.944,-0.10,-0.00,-0.13,0.17
4.954,-0.15,-0.05,-0.10,0.19
4.964,-0.13,-0.04,-0.07,0.15
4.974,-0.08,0.04,-0.11,0.15
4.984,-0.03,0.10,-0.12,0.16
4.994,0.00,0.11,-0.14,0.18
5.004,-0.01,0.10,-0.11,0.15
5.014,-0.00,0.04,-0.09,0.10
5.024,0.05,-0.07,-0.02,0.09
5.034,0.14,-0.06,0.01,0.15
5.044,0.15,0.02,-0.01,0.15
5.054,0.09,0.02,0.04,0.09
5.064,0.01,-0.01,0.11,0.11
5.074,-0.02,0.01,0.18,0.18
5.084,-0.02,0.06,0.14,0.15
5.094,-0.07,0.09,0.06,0.14
5.104,-0.12,0.10,-0.02,0.16
5.114,-0.17,0.05,-0.09,0.20
5.124,-0.17,-0.01,-0.03,0.18
5.134,-0.09,-0.00,-0.05,0.10
5.143,0.02,-0.02,-0.02,0.03
5.153,0.13,-0.07,0.03,0.16
5.163,0.21,-0.03,0.03,0.21
5.173,0.20,0.03,0.01,0.20
5.183,0.13,0.11,0.07,0.18
5.193,0.09,0.17,0.13,0.23
5.203,0.09,0.17,0.21,0.28
5.213,0.14,0.13,0.23,0.30
5.223,0.14,0.10,0.27,0.32
5.233,0.09,0.08,0.28,0.31
5.243,0.09,0.02,0.28,0.30
5.253,0.16,0.06,0.34,0.38
5.263,0.21,0.13,0.35,0.43
5.273,0.15,0.16,0.30,0.37
5.283,0.03,0.18,0.25,0.31
5.292,-0.14,0.08,0.26,0.31
5.303,-0.25,0.04,0.24,0.35
5.312,-0.27,0.06,0.17,0.32
5.322,-0.24,0.09,0.19,0.32
5.332,-0.25,0.02,0.14,0.29
5.342,-0.24,-0.03,0.12,0.27
5.352,-0.21,-0.02,0.11,0.23
5.362,-0.14,0.00,0.09,0.17
5.372,-0.07,0.03,0.08,0.11
5.382,-0.04,0.07,0.04,0.09
5.392,-0.03,0.10,0.07,0.13
5.402,-0.05,0.15,0.00,0.16
5.412,-0.06,0.06,0.01,0.09
5.422,-0.03,0.01,0.04,0.05
5.432,0.01,-0.03,0.01,0.03
5.442,0.06,0.01,0.01,0.07
5.452,0.10,0.06,-0.00,0.11
5.462,0.07,0.08,-0.03,0.11
5.472,-0.02,0.00,-0.05,0.05
5.482,-0.06,-0.03,0.01,0.07
5.491,-0.04,0.02,0.01,0.05
5.502,-0.03,0.07,-0.01,0.08
5.511,-0.03,0.05,0.04,0.07
5.521,-0.07,0.04,0.09,0.13
5.531,-0.09,0.08,0.06,0.13
5.541,-0.09,0.08,0.04,0.13
5.551,-0.14,-0.02,0.04,0.15
5.561,-0.14,-0.08,0.00,0.16
5.571,-0.09,-0.02,-0.09,0.13
5.581,-0.05,-0.03,-0.11,0.12
5.591,-0.01,-0.04,0.02,0.05
5.601,0.05,0.05,0.12,0.13
5.611,0.09,0.09,0.16,0.20
5.621,0.15,0.10,0.19,0.26
5.631,0.15,0.15,0.16,0.27
5.641,0.08,0.17,0.12,0.22
5.651,-0.04,0.12,0.06,0.13
5.661,-0.11,0.03,0.02,0.12
5.671,-0.11,-0.02,-0.01,0.11
5.681,-0.08,-0.04,-0.05,0.10
5.691,-0.04,-0.08,-0.02,0.09
5.700,0.01,-0.03,0.00,0.03
5.710,0.07,0.06,0.08,0.12
5.720,0.10,0.08,0.19,0.23
5.730,0.10,0.12,0.22,0.27
5.740,0.09,0.19,0.15,0.26
5.750,-0.02,0.13,0.17,0.21
5.760,-0.10,0.03,0.19,0.22
5.770,-0.15,0.02,0.10,0.18
5.780,-0.18,0.04,0.02,0.18
5.790,-0.16,0.02,-0.02,0.16
5.800,-0.08,0.01,0.03,0.09
5.810,0.05,0.02,0.04,0.07
5.820,0.14,0.07,0.05,0.16
5.830,0.14,0.08,0.07,0.18
5.840,0.13,0.07,0.07,0.16
5.850,0.16,0.10,0.06,0.20
5.860,0.07,0.06,0.07,0.11
5.870,-0.07,0.00,0.14,0.16
5.880,-0.18,0.00,0.15,0.24
5.889,-0.22,0.02,0.10,0.24
5.899,-0.21,-0.03,0.14,0.26
5.909,-0.18,-0.06,0.21,0.28
5.919,-0.10,-0.01,0.21,0.23
5.929,-0.06,0.13,0.16,0.22
5.939,-0.09,0.27,0.07,0.30
5.949,-0.18,0.24,0.08,0.31
5.959,-0.22,0.15,0.15,0.31
5.969,-0.13,0.14,0.15,0.24
5.979,-0.03,0.12,0.07,0.14
5.989,-0.06,0.03,-0.04,0.07
5.999,-0.19,-0.03,-0.08,0.21
6.009,-0.25,-0.08,-0.10,0.29
6.019,-0.21,-0.06,-0.12,0.25
6.029,-0.04,-0.04,-0.10,0.12
6.039,0.08,-0.02,-0.04,0.09
6.049,0.14,-0.01,-0.02,0.14
6.059,0.14,0.03,0.00,0.15
6.069,0.12,0.06,0.08,0.16
6.079,0.12,0.03,0.13,0.18
6.089,0.14,-0.00,0.19,0.24
6.099,0.12,0.01,0.13,0.18
6.108,0.04,0.03,0.02,0.06
6.118,-0.04,-0.03,-0.03,0.05
6.128,-0.06,-0.06,-0.03,0.09
6.138,-0.06,-0.02,-0.03,0.07
6.148,-0.02,0.04,-0.01,0.04
6.158,0.02,0.02,0.06,0.07
6.168,0.08,0.05,0.07,0.12
6.178,0.14,0.08,0.11,0.19
6.188,0.15,0.11,0.14,0.23
6.198,0.15,0.10,0.17,0.25
6.208,0.11,0.03,0.19,0.22
6.218,0.08,-0.02,0.14,0.16
6.228,0.08,0.04,0.09,0.12
6.238,0.09,0.10,0.06,0.14
6.248,0.07,0.12,0.09,0.16
6.258,0.02,0.11,0.12,0.17
6.268,0.04,0.12,0.11,0.17
6.278,0.14,0.15,0.18,0.27
6.287,0.25,0.14,0.20,0.35
6.297,0.29,0.13,0.20,0.37
6.307,0.24,0.10,0.13,0.29
6.317,0.12,0.08,0.11,0.18
6.327,0.03,0.10,0.11,0.16
6.337,-0.01,0.10,0.12,0.16
6.347,-0.04,0.03,0.11,0.12
6.357,-0.06,-0.00,0.12,0.14
6.367,-0.02,-0.03,0.15,0.15
