time,ax,ay,az,atotal
4.228,0.04,-0.00,-0.02,0.04
4.238,0.01,0.06,-0.08,0.10
4.248,0.00,0.03,-0.14,0.15
4.258,-0.04,0.01,-0.11,0.12
4.268,0.04,0.03,-0.05,0.07
4.278,0.20,0.07,0.09,0.23
4.288,0.31,0.05,0.25,0.40
4.298,0.35,0.01,0.40,0.53
4.308,0.34,-0.02,0.43,0.55
4.318,0.28,-0.05,0.27,0.39
4.328,0.21,-0.01,0.12,0.24
4.338,0.18,0.02,0.05,0.19
4.348,0.19,-0.01,0.06,0.20
4.358,0.18,-0.03,0.07,0.20
4.368,0.13,-0.02,0.08,0.15
4.378,0.04,0.06,0.03,0.08
4.388,-0.07,0.12,-0.04,0.14
4.397,-0.13,0.15,-0.06,0.21
4.407,-0.12,0.10,-0.08,0.17
4.417,-0.11,0.02,-0.10,0.15
4.427,-0.07,-0.04,-0.04,0.09
4.437,-0.01,-0.04,0.05,0.07
4.447,-0.02,0.02,0.16,0.16
4.457,-0.07,0.07,0.19,0.21
4.467,-0.12,0.13,0.13,0.21
4.477,-0.09,0.13,0.02,0.16
4.487,-0.03,0.07,-0.04,0.09
4.497,0.03,0.05,-0.06,0.08
4.507,0.02,0.07,-0.04,0.08
4.517,-0.04,0.14,-0.05,0.15
4.527,-0.06,0.17,0.02,0.18
4.537,-0.06,0.15,0.08,0.18
4.547,-0.01,0.07,0.21,0.22
4.557,0.09,-0.08,0.38,0.40
4.567,0.15,-0.16,0.44,0.49
4.577,0.14,-0.11,0.38,0.42
4.587,0.04,-0.06,0.24,0.25
4.596,0.00,0.04,0.07,0.08
4.606,-0.04,0.13,0.02,0.14
4.616,0.02,0.10,0.09,0.14
4.626,0.10,0.01,0.17,0.20
4.636,0.11,-0.03,0.23,0.26
4.646,0.11,0.01,0.19,0.22
4.656,0.04,0.07,0.06,0.10
4.666,-0.06,0.11,-0.04,0.14
4.676,-0.06,0.12,-0.01,0.13
4.686,0.02,0.09,0.04,0.10
